date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:19	30779/30779	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:18%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh450906(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh450906(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:20	30880/30880	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:19%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh439508(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh439508(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:22	27962/27962	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:22%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff544392(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff544392(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:23	28658/28658	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:22%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff546939(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff546939(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:25	29805/29805	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:24%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff559056(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff559056(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:27	31896/31896	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:26%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff565309(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff565309(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff557547(v=vs.85).aspx)
15:52:28	39601/39601	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:28%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303354(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303354(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
15:52:30	30499/30499	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:29%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303352(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303352(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
15:52:32	38066/38066	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:31%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn385698(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn385698(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
15:52:33	43736/43736	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:33%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303342(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303342(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
15:52:35	38185/38185	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:34%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406260(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406260(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
15:52:36	32962/32962	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:36%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff538853(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff538853(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:55	32240/32240	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2011:52:37%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540134(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540134(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:56	1279/1279	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2014:03:56%20GMT	http://i.msdn.microsoft.com/dynimg/IC677234.png	C:/Hyper-V/Hyper-V/i.msdn.microsoft.com/dynimg/IC677234.png	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:56	1302/1302	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2014:03:56%20GMT	http://i.msdn.microsoft.com/dynimg/IC677235.png	C:/Hyper-V/Hyper-V/i.msdn.microsoft.com/dynimg/IC677235.png	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:56	1414/1414	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2014:03:56%20GMT	http://i.msdn.microsoft.com/dynimg/IC677236.png	C:/Hyper-V/Hyper-V/i.msdn.microsoft.com/dynimg/IC677236.png	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:58	44878/44878	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:03:57%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn423380(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn423380(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:03:58	1292/1292	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2014:03:58%20GMT	http://i.msdn.microsoft.com/dynimg/IC677237.png	C:/Hyper-V/Hyper-V/i.msdn.microsoft.com/dynimg/IC677237.png	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:04:00	77407/77407	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:03:59%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn423379(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn423379(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:04:02	37283/37283	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:04:01%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff537430(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff537430(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:04:03	44193/44193	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:04:02%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406256(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406256(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:04:04	48089/48089	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:04:04%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff538820(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff538820(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
18:04:06	33974/33974	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:04:05%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540196(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540196(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:46	33656/33656	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2014:04:06%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539234(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539234(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:48	40377/40377	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:57:47%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh706183(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh706183(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:50	67871/67871	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:57:49%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn312121(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn312121(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:51	66639/66639	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:57:49%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn376872(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn376872(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:53	40837/40837	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:57:52%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:57:58	77495/77495	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:57:54%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540046(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:02	62734/62734	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:02%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh439428(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:03	35025/35025	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:03%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff560362(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff560362(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:05	42999/42999	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:03%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbdevice.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbdevice.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:06	53838/53838	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:05%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303343(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303343(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:07	53572/53572	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:06%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540277(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540277(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:09	57429/57429	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:08%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550090(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550090(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:10	63947/63947	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:10%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550098(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550098(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:12	37095/37095	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:11%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff560374(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff560374(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:13	32988/32988	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:12%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539267(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539267(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:14	30230/30230	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:13%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbdevice.devicedescriptor.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbdevice.devicedescriptor.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:15	30573/30573	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:15%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbconfiguration.descriptors.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbconfiguration.descriptors.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:17	30447/30447	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:16%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterface.descriptors.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterface.descriptors.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:18	30589/30589	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:18%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterfacesetting.descriptors.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterfacesetting.descriptors.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:20	65136/65136	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:18%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303344(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303344(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:21	54237/54237	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:21%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540257(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540257(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:22	53563/53563	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:22%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540292(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540292(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:24	54297/54297	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:23%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540293(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540293(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:26	64923/64923	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:25%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540174(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540174(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:27	57908/57908	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:26%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550102(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550102(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:28	62174/62174	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:27%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh439423(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh439423(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:29	58691/58691	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:29%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh406243(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh406243(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:31	63034/63034	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:30%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550073(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550073(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:32	55512/55512	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:31%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/gg615081(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/gg615081(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:33	48530/48530	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:32%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/hh968309(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/hh968309(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:35	33811/33811	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:34%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff560343(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff560343(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:36	30949/30949	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:35%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterfacesetting.selectsettingasync.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/windows.devices.usb.usbinterfacesetting.selectsettingasync.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:37	40085/40085	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:36%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303345(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303345(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:38	52641/52641	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:38%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540302(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540302(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:40	71746/71746	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:39%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550104(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550104(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:41	70282/70282	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:40%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff550082(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff550082(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:42	38386/38386	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:42%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff560363(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff560363(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:44	96402/96402	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:44%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff539261(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff539261(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:45	30808/30808	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:43%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn264037.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn264037.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:46	30809/30809	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:45%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn264047.aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn264047.html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:47	47230/47230	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:46%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/dn303347(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/dn303347(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:49	58021/58021	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:48%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff540219(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff540219(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:51	73091/73091	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:49%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff551155(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff551155(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:52	72230/72230	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:51%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff551163(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff551163(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
19:58:53	71408/71408	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202014%2015:58:52%20GMT	http://msdn.microsoft.com/en-us/library/windows/hardware/ff551136(v=vs.85).aspx	C:/Hyper-V/Hyper-V/msdn.microsoft.com/en-us/library/windows/hardware/ff551136(v=vs.85).html	(from http://msdn.microsoft.com/en-us/library/windows/hardware/ff538930(v=vs.85).aspx)
